,att_id,att_name,att_cat,att_price,score
403,923,aga_khan_museum_admission_with_round-trip_transportation,sightseeing_tickets_&_passes,60.9,0.0024196427004031765
473,1087,whistler_odyssey_tour:_off-road_buggy_adventure,outdoor_activities,229.0,0.0024167168930266307
1161,2557,cape_breton_island,multi-day_&_extended_tours,626.75,0.0024108652782735395
1294,3286,skylon_tower_observation_deck_admission,recommended_experiences,15.0,0.0024050136635204488
864,1932,fat_ebike_ride_on_mount_royal,walking_&_biking_tours,86.23,0.002402087856143903
93,160,niagara_falls_night_tour_with_dinner_and_cruise,"cruises,_sailing_&_water_tours",189.0,0.0023991620487673576
563,1253,beyond_city_sights_e-bike_adventure_tour,outdoor_activities,89.0,0.0023991620487673576
1596,3652,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,recommended_experiences,373.0,0.0023903846266377206
1456,3464,squamish_explorer_flightseeing_tour,recommended_experiences,162.75,0.0023874588192611752
1498,3510,vancouver_to_victoria_by_seaplane_and_ferry,recommended_experiences,289.0,0.00238453301188463
848,1915,3-hour_maligne_canyon_ice-walk_from_jasper,walking_&_biking_tours,65.0,0.0023786813971315387
699,1577,vancouver_to_victoria_by_seaplane_and_ferry,tours_&_sightseeing,289.0,0.0023728297823784475
314,669,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley","food,_wine_&_nightlife",150.0,0.0023728297823784475
807,1764,niagara_skywheel_admission_ticket,theme_parks,14.68,0.0023728297823784475
679,1546,calgary_sightseeing_tour_by_sidecar,tours_&_sightseeing,160.0,0.0023669781676253564
1470,3481,squamish_cheakamus_white-water_rafting,recommended_experiences,120.74,0.0023669781676253564
1188,2624,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,luxury_&_special_occasions,45.0,0.002361126552872265
1597,3653,10-day_new_england_fall_foliage_tour_including_cape_cod,recommended_experiences,,0.002361126552872265
897,2008,toronto_islands_evening_bike_tour,walking_&_biking_tours,96.05,0.00235820074549572
1373,3370,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,recommended_experiences,53.0,0.00235820074549572
269,576,historic_downtown_victoria_food_tour,"food,_wine_&_nightlife",70.0,0.00235820074549572
594,1328,historic_downtown_victoria_food_tour,tours_&_sightseeing,70.0,0.0023523491307426286
789,1731,cycling_the_nation's_capital,tours_&_sightseeing,69.0,0.0023523491307426286
646,1508,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,tours_&_sightseeing,215.0,0.002349423323366083
1374,3371,introductory_brewery_and_distillery_tour,recommended_experiences,22.0,0.0023435717086129917
81,143,toronto_harbour_sightseeing_cruise,"cruises,_sailing_&_water_tours",29.32,0.0023435717086129917
1427,3427,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,recommended_experiences,215.0,0.0023435717086129917
612,1352,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,tours_&_sightseeing,53.0,0.0023435717086129917
925,2047,ottawa_highlights_3_hour_bike_tour,walking_&_biking_tours,90.6,0.0023435717086129917
550,1224,half_day_guided_horseback_ride_at_birkenhead_lake,outdoor_activities,303.46,0.002337720093859901
495,1119,kamloops_bc_wildlife_park_admission,outdoor_activities,12.45,0.002337720093859901
366,760,tasty_taster_wine_tour,"food,_wine_&_nightlife",72.45,0.002328942671730264
530,1186,2-day_whistler_sea_to_sky_tour_from_vancouver,outdoor_activities,166.95,0.0023260168643537186
98,169,vancouver_city_and_seals_scenic_boat_tour,"cruises,_sailing_&_water_tours",61.95,0.0023230910569771728
20,27,squamish_explorer_flightseeing_tour,"air,_helicopter_&_balloon_tours",162.75,0.0023230910569771728
1063,2263,niagara_falls_day_tour_from_toronto_including_hornblower_boat_tour,family_friendly,115.0,0.0023201652496006274
1551,3584,2-day_whistler_sea_to_sky_tour_from_vancouver,recommended_experiences,166.95,0.0023143136348475362
778,1706,private_photography_tour_in_vancouver,tours_&_sightseeing,238.0,0.0023143136348475362
7,8,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",local_experiences,150.0,0.002311387827470991
1083,2388,vancouver_super_saver:_1-day_city_hop-on_hop-off_tour_and_attractions_combo,family_friendly,81.0,0.0023055362127178997
980,2143,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,water_sports,447.57,0.0023055362127178997
698,1575,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,tours_&_sightseeing,447.57,0.0022996845979648085
1055,2254,montreal_tower_observatory_admission_plus_optional_ticket_to_botanical_garden,family_friendly,23.75,0.0022996845979648085
446,996,banff_via_ferrata_climbing_adventure,outdoor_activities,177.45,0.002296758790588263
1343,3337,flyover_canada_simulated_flight_ride,recommended_experiences,34.65,0.002290907175835172
862,1930,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,walking_&_biking_tours,53.0,0.002290907175835172
819,1793,"alberta_transfer:_banff,_jasper,_lake_louise,_calgary_and_kananaskis",transfers_&_ground_transport,33.6,0.002290907175835172
918,2037,quebec_city_bike_tour_along_saint_lawrence_river,walking_&_biking_tours,60.0,0.002287981368458626
962,2094,athabasca_river_canyon_morning_run,water_sports,93.45,0.0022850555610820808
106,185,whale-watching_marine_wildlife_excursion_by_zodiac_boat,"cruises,_sailing_&_water_tours",80.0,0.0022792039463289896
504,1133,discover_jasper_and_its_wildlife,outdoor_activities,72.45,0.0022762781389524442
858,1925,scooter_sightseeing_in_montreal,walking_&_biking_tours,105.78,0.0022762781389524442
1086,2391,independent_bike_tour_of_vancouver,family_friendly,35.7,0.0022675007168228073
784,1719,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,tours_&_sightseeing,389.0,0.0022675007168228073
1223,2775,independent_bike_tour_of_vancouver,private_&_custom_tours,35.7,0.0022675007168228073
1007,2184,cowichan_river_tubing_rental,water_sports,21.0,0.0022675007168228073
6,7,ultimate_niagara_falls_tour_plus_helicopter_ride_and_skylon_tower_lunch,featured_tours_and_tickets,317.42,0.0022675007168228073
1016,2196,victoria_harbour_kayak_tour,water_sports,78.25,0.002264574909446262
203,417,skagway_shore_excursion:_bennett_train_journey_on_the_white_pass_rail,day_trips_&_excursions,322.48,0.0022587232946931707
61,92,full-day_whale_watching_cruise_from_quebec,"cruises,_sailing_&_water_tours",159.8,0.0022557974873166253
449,999,lake_louise_scenic_snowshoe_tour,outdoor_activities,79.0,0.0022528716799400795
639,1426,niagara_falls_and_boat_cruise,tours_&_sightseeing,105.0,0.0022528716799400795
1577,3625,west_niagara_wine_tour,recommended_experiences,99.0,0.0022528716799400795
44,69,"niagara_falls_tour_with_boat_cruise,_journey_and_fallsview_lunch_from_toronto","cruises,_sailing_&_water_tours",260.0,0.0022528716799400795
426,970,seaplane_flight_to_victoria_and_whale-watching_cruise,outdoor_activities,469.0,0.002249945872563534
77,136,montreal_dinner_cruise,"cruises,_sailing_&_water_tours",142.56,0.002249945872563534
622,1366,bike_tour_to_montmorency_falls_from_quebec_city,tours_&_sightseeing,75.0,0.002249945872563534
327,685,fraser_valley_wine_tour,"food,_wine_&_nightlife",135.45,0.0022470200651869884
654,1516,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",tours_&_sightseeing,150.0,0.0022470200651869884
25,35,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,"air,_helicopter_&_balloon_tours",447.57,0.002244094257810443
592,1326,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,tours_&_sightseeing,212.0,0.002244094257810443
914,2030,under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour,walking_&_biking_tours,83.0,0.002238242643057352
1502,3514,toronto_inner_harbour_and_island_cruise,recommended_experiences,29.5,0.002238242643057352
853,1920,toronto_distillery_district_walking_tour,walking_&_biking_tours,23.73,0.002238242643057352
113,193,whale-watching_cruise_from_vancouver_to_victoria,"cruises,_sailing_&_water_tours",248.06,0.0022323910283042606
1152,2519,2-day_niagara_falls_tour_from_new_york_by_bus,multi-day_&_extended_tours,436.23,0.0022323910283042606
775,1703,small-group_niagara_falls_tour,tours_&_sightseeing,250.0,0.0022294652209277153
1174,2600,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,luxury_&_special_occasions,170.4,0.0022294652209277153
1353,3347,grotto_canyon_icewalk,recommended_experiences,79.8,0.0022294652209277153
945,2076,toronto_islands_morning_bike_tour,walking_&_biking_tours,96.05,0.0022294652209277153
317,674,best_of_victoria_food_tour,"food,_wine_&_nightlife",68.25,0.0022265394135511695
810,1771,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,transfers_&_ground_transport,170.41,0.002223613606174624
1537,3560,making_their_mark:_montreal_jewish_history_walking_tour,recommended_experiences,24.0,0.0022206877987980783
1088,2393,shared_wonder_tour,family_friendly,297.73,0.002217761991421533
228,482,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",day_trips_&_excursions,150.0,0.002217761991421533
1382,3379,kicking_horse_river_whitewater_rafting,recommended_experiences,159.6,0.002217761991421533
72,129,victoria_whale_watching_tour_by_zodiac,"cruises,_sailing_&_water_tours",114.45,0.002217761991421533
1545,3574,blackcomb_sunset_jeep_tour,recommended_experiences,145.95,0.002214836184044987
485,1107,tremblant_ice_climbing_school,outdoor_activities,93.56,0.002214836184044987
1148,2512,vancouver_shore_excursion:_small-group_granville_island_market_tour,shore_excursions,79.9,0.002214836184044987
268,575,half-day_beer_cider_and_wine_tour,"food,_wine_&_nightlife",35.0,0.002214836184044987
1132,2463,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,shore_excursions,170.4,0.0022089845692918964
618,1358,quebec_city_hop-on_hop-off_tour,tours_&_sightseeing,42.55,0.0022060587619153506
1019,2200,brentwood_bay_guided_kayak_tours,water_sports,72.8,0.002203132954538805
19,26,helicopter_tour_over_montreal,"air,_helicopter_&_balloon_tours",179.0,0.0022002071471622594
641,1502,best_of_both_niagara_falls _american/canadian_tour,tours_&_sightseeing,204.42,0.0021943555324091682
1509,3525,discover_jasper_and_its_wildlife,recommended_experiences,72.45,0.0021943555324091682
1508,3524,vancouver_coastal_canyon_tour,recommended_experiences,158.0,0.0021943555324091682
1299,3291,greg_frewin_wild_magic_show,recommended_experiences,32.77,0.002191429725032623
1154,2522,yellowknife_northern_lights_viewing_tour_including_3-nights_accommodation,multi-day_&_extended_tours,700.0,0.002191429725032623
890,1999,montreal_north_city_bike_tour,walking_&_biking_tours,88.25,0.0021885039176560775
896,2007,small-group_afternoon_bike_tour_of_vancouver,walking_&_biking_tours,68.25,0.0021855781102795317
560,1248,intro_to_mountain_biking_in_squamish,outdoor_activities,175.0,0.0021855781102795317
1379,3376,quebec_pub_crawl,recommended_experiences,28.0,0.0021855781102795317
761,1681,stanley_park_photography_tour_in_vancouver,tours_&_sightseeing,104.0,0.0021855781102795317
151,308,shared_wonder_tour,cultural_&_theme_tours,297.74,0.0021855781102795317
457,1011,whistler_snowshoeing_adventure_with_optional_peak_2_peak_ticket,outdoor_activities,103.95,0.0021855781102795317
154,315,"path,_toronto's_underground_city_-_walking_tour",cultural_&_theme_tours,27.0,0.0021855781102795317
1518,3535,rzr_off-roading_tours_from_whistler,recommended_experiences,198.45,0.0021797264955264405
944,2075,sunset_e-bike_adventure_w/wine_&_cheese,walking_&_biking_tours,99.0,0.002176800688149895
1037,2231,victoria_oak_bay_shoreline_kayak_tour,water_sports,79.0,0.002176800688149895
661,1523,30-minute_heritage_horse-drawn_carriage_tour,tours_&_sightseeing,115.0,0.0021738748807733493
595,1329,haunted_montreal_pub_crawl,tours_&_sightseeing,24.0,0.002170949073396804
371,770,vancouver_railtown_district_food_tour,"food,_wine_&_nightlife",62.98,0.002170949073396804
1124,2449,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,family_friendly,64.0,0.002170949073396804
732,1634,electric_bike_rental_on_ile_d'orleans,tours_&_sightseeing,59.95,0.002170949073396804
11,13,whistler_helicopter_tour,"air,_helicopter_&_balloon_tours",187.95,0.002170949073396804
974,2132,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,water_sports,125.99,0.002170949073396804
1416,3416,bike_tour_of_downtown_vancouver_and_stanley_park,recommended_experiences,68.25,0.002170949073396804
772,1697,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,tours_&_sightseeing,64.0,0.0021680232660202586
523,1175,advanced_backcountry_snowmobile_expedition,outdoor_activities,313.95,0.002165097458643713
805,1756,city_beers:_bus_tour_of_ottawa_breweries,tours_&_sightseeing,84.75,0.0021621716512671674
55,83,halifax_harbour_hopper_tour,"cruises,_sailing_&_water_tours",42.67,0.0021592458438906216
1237,2805,private_tour_of_lake_louise_and_the_icefield_parkway,private_&_custom_tours,900.0,0.0021563200365140762
785,1722,30-minute_victoria_carriage_tour_including_james_bay,tours_&_sightseeing,115.0,0.0021563200365140762
163,331,thousand_islands_sunset_dinner_cruise,cultural_&_theme_tours,99.44,0.0021563200365140762
96,165,victoria_marine_wildlife_tour,"cruises,_sailing_&_water_tours",112.35,0.0021533942291375304
548,1222,cheakamus_family_adventure,outdoor_activities,124.95,0.002150468421760985
51,79,victoria_whale_watching_adventure_in_a_zodiac_vessel,"cruises,_sailing_&_water_tours",116.82,0.002150468421760985
1441,3445,best_of_victoria_food_tour,recommended_experiences,68.25,0.0021475426143844393
722,1614,full_day_bike_rental,tours_&_sightseeing,37.94,0.0021475426143844393
339,703,walking_tour_of_niagara-on-the-lake_historic_district,"food,_wine_&_nightlife",25.0,0.0021416909996313485
353,728,walking_brewery_tour_of_vancouver,"food,_wine_&_nightlife",73.99,0.0021416909996313485
695,1570,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,tours_&_sightseeing,489.0,0.0021387651922548027
159,322,inside_the_shmata_factory,cultural_&_theme_tours,24.0,0.0021387651922548027
655,1517,vancouver_sightseeing_bus_tour_(4_hrs),tours_&_sightseeing,47.0,0.0021329135775017116
1010,2187,vancouver_jet_ski_rental,water_sports,211.56,0.0021329135775017116
368,767,best_of_ottawa_bike_tour,"food,_wine_&_nightlife",113.5,0.0021329135775017116
1410,3410,victoria_day_trip_from_seattle_with_butchart_gardens,recommended_experiences,271.28,0.0021329135775017116
886,1995,north_van_shipyards_district_food_tour,walking_&_biking_tours,73.0,0.002129987770125166
597,1332,winter_tour:_banff_and_its_wildlife,tours_&_sightseeing,70.35,0.0021270619627486204
824,1811,private_transport_from_vancouver_international_airport_(yvr)_to_whistler,transfers_&_ground_transport,498.97,0.0021270619627486204
952,2084,seaplane_flight_to_victoria_and_whale-watching_cruise,water_sports,469.0,0.002124136155372075
463,1075,rockies_adventure_4-day_summer_tour,outdoor_activities,708.0,0.002124136155372075
307,640,niagara_falls_and_boat_cruise,"food,_wine_&_nightlife",105.0,0.0021212103479955296
1397,3397,niagara_falls_day_trip_from_new_york_by_air,recommended_experiences,721.14,0.002118284540618984
1451,3459,victoria_in_one_day_sightseeing_tour,recommended_experiences,240.45,0.0021124329258658927
1347,3341,whistler_superfly_ziplines,recommended_experiences,103.95,0.0021124329258658927
292,604,vancouver_wine_tour_(fraser_valley),"food,_wine_&_nightlife",135.0,0.0021124329258658927
790,1733,vancouver_private_secrets_of_stanley_park_walking_tour,tours_&_sightseeing,299.0,0.0021065813111128015
647,1509,vancouver_super_saver:_1-day_city_hop-on_hop-off_tour_and_attractions_combo,tours_&_sightseeing,81.0,0.0021065813111128015
402,916,kamloops_bc_wildlife_park_admission,sightseeing_tickets_&_passes,12.45,0.002103655503736256
1437,3439,le_bateau-mouche_sightseeing_cruise_in_montreal,recommended_experiences,29.89,0.002097803888983165
946,2077,beyond_city_sights_e-bike_adventure_tour,walking_&_biking_tours,89.0,0.002097803888983165
1217,2716,old_montreal_private_walking_tour,private_&_custom_tours,160.0,0.0020948780816066196
1365,3362,maligne_canyon_ice_walk,recommended_experiences,72.45,0.0020948780816066196
1479,3491,"half_day_swirl,_sip_&_savour_wine_tour",recommended_experiences,35.0,0.0020890264668535284
1230,2792,luxury_private_tour_of_niagara_falls_from_toronto,private_&_custom_tours,950.0,0.0020890264668535284
983,2148,victoria_sunset_whale-watching_cruise,water_sports,140.7,0.0020861006594769826
1008,2185,half-day_ice_fishing,water_sports,208.95,0.0020831748521004372
972,2130,squamish_cheakamus_white-water_rafting,water_sports,120.74,0.0020831748521004372
1048,2246,niagara_falls_tour_day_trip_from_toronto,family_friendly,89.0,0.002080249044723892
1510,3526,shore_excursion:_charlottetown_south_shore_and_confederation_bridge,recommended_experiences,410.0,0.002080249044723892
373,776,st._john's_walking_food_tour,"food,_wine_&_nightlife",89.0,0.002080249044723892
1098,2407,montreal_mural_tour,family_friendly,45.0,0.002077323237347346
153,312,the_sip_of_mtl_brew_tour,cultural_&_theme_tours,86.25,0.002077323237347346
981,2145,vancouver_snorkel_and_kayak_adventure,water_sports,78.75,0.0020743974299708007
815,1779,victoria_day_trip_from_seattle_with_butchart_gardens,transfers_&_ground_transport,271.29,0.002071471622594255
1481,3493,montreal's_underground_city_indoor_tour,recommended_experiences,65.0,0.0020685458152177095
105,183,ottawa_river_tours,"cruises,_sailing_&_water_tours",27.0,0.0020685458152177095
236,499,whistler_day_trip_by_seaplane_from_vancouver,day_trips_&_excursions,409.0,0.0020685458152177095
1399,3399,banff_via_ferrata_climbing_adventure,recommended_experiences,177.45,0.0020685458152177095
1227,2782,vancouver_city_private_tour,private_&_custom_tours,141.75,0.0020685458152177095
1571,3616,half_day_guided_horseback_ride_at_birkenhead_lake,recommended_experiences,303.46,0.0020656200078411637
607,1345,"show_me_the_city,_toronto_walking_tour",tours_&_sightseeing,36.0,0.0020656200078411637
296,608,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,"food,_wine_&_nightlife",95.0,0.0020656200078411637
535,1198,whistler_premium_ski_rental_including_delivery,outdoor_activities,163.43,0.0020626942004646183
1564,3603,brentwood_bay_kayak_tour_and_butchart_gardens_visit,recommended_experiences,100.8,0.0020626942004646183
632,1391,60-minute_the_royal_carriage_tour,tours_&_sightseeing,215.0,0.0020626942004646183
224,477,gems_of_niagara_falls_small-group_tour,day_trips_&_excursions,197.75,0.002059768393088073
1530,3549,rideau_canal_cruise,recommended_experiences,29.0,0.002053916778334982
251,537,2-day_whistler_sea_to_sky_tour_from_vancouver,day_trips_&_excursions,166.95,0.002053916778334982
1084,2389,niagara_falls_domed_jet-boat_ride,family_friendly,79.04,0.002050990970958436
670,1534,vancouver_hop-on_hop-off_and_stanley_park_experience,tours_&_sightseeing,127.0,0.002050990970958436
686,1556,3_hour_montreal_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,74.73,0.002050990970958436
927,2049,stanley_park_photography_tour_in_vancouver,walking_&_biking_tours,104.0,0.0020480651635818906
336,699,queen_street_west_pastry_tour,"food,_wine_&_nightlife",85.0,0.0020480651635818906
1433,3435,"niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",recommended_experiences,130.0,0.002045139356205345
15,17,ultimate_niagara_falls_tour_plus_helicopter_ride_and_skylon_tower_lunch,"air,_helicopter_&_balloon_tours",317.42,0.0020392877414522536
69,125,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,"cruises,_sailing_&_water_tours",69.57,0.0020392877414522536
1259,3001,60_minute_private_vacation_photography_session_with_local_photographer_in_cape_town,private_&_custom_tours,477.13,0.0020363619340757083
1117,2441,gulf_islands_kayak_and_seaplane_adventure,family_friendly,629.0,0.002030510319322617
255,546,small-group_niagara_falls_tour,day_trips_&_excursions,250.0,0.002030510319322617
306,627,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,"food,_wine_&_nightlife",45.0,0.002030510319322617
23,33,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,"air,_helicopter_&_balloon_tours",489.0,0.0020275845119460717
139,239,exclusive_private_tour_to_niagara_falls_from_toronto,cultural_&_theme_tours,650.0,0.002024658704569526
586,1317,niagara_falls_tour_with_cruise,tours_&_sightseeing,99.0,0.002024658704569526
994,2163,okanagan_jetpack_rental_and_lesson,water_sports,149.0,0.0020217328971929805
1261,3016,whistler_singletrack_mountain_bike_tour,private_&_custom_tours,139.0,0.0020188070898164347
1185,2614,arctic_day:_yukon_wildlife_and_hot_springs_tour,luxury_&_special_occasions,145.95,0.0020158812824398894
692,1565,small-group_afternoon_bike_tour_of_vancouver,tours_&_sightseeing,68.25,0.0020158812824398894
806,1763,ripley's_believe_it_or_not!_niagara_falls_admission,theme_parks,10.95,0.002010029667686798
1331,3324,half-day_beer_cider_and_wine_tour,recommended_experiences,35.0,0.002010029667686798
500,1128,canadian_classic_snowmobile_tour,outdoor_activities,166.95,0.002010029667686798
753,1670,2-day_whistler_sea_to_sky_tour_from_vancouver,tours_&_sightseeing,166.95,0.002007103860310253
112,192,whale-watching_cruise_from_victoria_and_butchart_gardens_admission,"cruises,_sailing_&_water_tours",174.56,0.002007103860310253
1457,3466,vancouver_city_private_tour,recommended_experiences,141.75,0.002007103860310253
1348,3342,toronto_distillery_district_walking_tour,recommended_experiences,23.73,0.002004178052933707
758,1676,ottawa_highlights_3_hour_bike_tour,tours_&_sightseeing,90.6,0.002004178052933707
132,223,haunted_montreal_pub_crawl,cultural_&_theme_tours,24.0,0.002004178052933707
421,962,horse-drawn_sleigh_ride_in_banff,outdoor_activities,39.9,0.002004178052933707
1341,3335,victoria_and_butchart_gardens_day_trip_from_vancouver,recommended_experiences,194.25,0.0020012522455571616
957,2089,kicking_horse_river_whitewater_rafting,water_sports,159.6,0.0020012522455571616
998,2174,squamish_elaho_white-water_rafting_from_whistler,water_sports,173.24,0.0020012522455571616
1500,3512,private_tour_of_niagara_falls_with_hornblower_boat_cruise,recommended_experiences,995.0,0.0020012522455571616
799,1747,high_performance_mountain_bike_rental_in_squamish,tours_&_sightseeing,80.0,0.0020012522455571616
1561,3595,quebec_shore_excursion:_small-group_food_walking_tour,recommended_experiences,53.0,0.001998326438180616
867,1935,bike_tour_to_montmorency_falls_from_quebec_city,walking_&_biking_tours,75.0,0.0019954006308040705
1393,3392,private_winery_tour_of_niagara-on-the-lake,recommended_experiences,165.0,0.0019954006308040705
83,146,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,"cruises,_sailing_&_water_tours",489.0,0.001992474823427525
820,1796,private_transport_from_canada_place_cruise_ship_terminal_to_vancouver_international_airport_(yvr),transfers_&_ground_transport,110.3,0.001992474823427525
1458,3467,niagara_falls_evening_lights_day_trip_from_toronto,recommended_experiences,180.0,0.0019895490160509793
120,208,historic_boat_tour_on_bonne_bay,"cruises,_sailing_&_water_tours",800.0,0.001986623208674434
987,2153,rafting_adventure_on_the_kicking_horse_river,water_sports,109.2,0.001986623208674434
1588,3642,lunch_fiesta_wine_tour,recommended_experiences,123.17,0.001986623208674434
1216,2714,private_winery_tour_of_niagara-on-the-lake,private_&_custom_tours,165.0,0.0019807715939213428
1202,2689,thousand_islands_sunset_dinner_cruise,luxury_&_special_occasions,99.44,0.0019807715939213428
543,1210,nanaimo_classic_adventure_course,outdoor_activities,41.99,0.0019807715939213428
141,241,snowshoeing_tour_to_marble_canyon,cultural_&_theme_tours,79.8,0.001977845786544797
86,149,vancouver_to_victoria_by_seaplane_and_ferry,"cruises,_sailing_&_water_tours",289.0,0.001977845786544797
490,1112,niagara_adventure_beach_horseback_ride,outdoor_activities,90.4,0.001971994171791706
553,1229,whistler_via_ferrata_tour,outdoor_activities,177.45,0.001971994171791706
737,1644,calgary_bow_river_valley_60-minute_segway_adventure,tours_&_sightseeing,59.99,0.001971994171791706
908,2022,jewish_neighborhood_food_tour,walking_&_biking_tours,95.44,0.001971994171791706
949,2080,high_performance_mountain_bike_rental_in_squamish,walking_&_biking_tours,80.0,0.0019690683644151604
323,681,food_walking_tour_of_granville_island_public_market,"food,_wine_&_nightlife",60.0,0.0019690683644151604
787,1726,sunset_e-bike_adventure_w/wine_&_cheese,tours_&_sightseeing,99.0,0.0019690683644151604
389,844,christmas_walking_tour_in_old_montreal,holiday_&_seasonal_tours,21.0,0.001966142557038615
1204,2696,exhilarating_120km_aerial_tour_of_toronto,luxury_&_special_occasions,79.0,0.001966142557038615
99,170,murphy's_dj_party_boat,"cruises,_sailing_&_water_tours",23.08,0.0019632167496620692
346,717,4-hour_riverside_and_leslieville_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.0019632167496620692
10,12,niagara_falls_grand_helicopter_tour,"air,_helicopter_&_balloon_tours",131.5,0.0019632167496620692
325,683,undiscovered_niagara_wine_country_tour,"food,_wine_&_nightlife",149.0,0.001960290942285524
1102,2415,thousand_islands_sunset_dinner_cruise,family_friendly,99.44,0.001960290942285524
1582,3633,30-minute_victoria_carriage_tour_including_james_bay,recommended_experiences,115.0,0.001957365134908978
1376,3373,northern_lights_and_arctic_circle_day_trip_from_fairbanks,recommended_experiences,299.91,0.001957365134908978
1387,3384,winter_wildlife_discovery_tour,recommended_experiences,72.45,0.001957365134908978
271,578,evening_gourmet_tour_5_course_dinner_in_quebec_city,"food,_wine_&_nightlife",143.0,0.0019544393275324327
242,508,vancouver_to_victoria_whale_watching_&_butchart_gardens_with_return_by_speedboat,day_trips_&_excursions,459.0,0.0019515135201558873
395,855,vancouver_holiday_dinner_and_carols_cruise,holiday_&_seasonal_tours,88.88,0.0019515135201558873
80,142,victoria_4_ever_wild_sunset_whale-watching_tour,"cruises,_sailing_&_water_tours",130.2,0.0019485877127793415
1505,3519,vancouver_to_victoria_whale_watching_&_butchart_gardens_with_return_by_speedboat,recommended_experiences,459.0,0.0019485877127793415
213,430,winter_wildlife_discovery_tour,day_trips_&_excursions,72.45,0.0019456619054027961
709,1595,grouse_mountain_&_capilano_suspension_bridge_park,tours_&_sightseeing,182.0,0.0019456619054027961
3,3,niagara_falls_day_trip_from_toronto,featured_tours_and_tickets,169.0,0.0019456619054027961
331,694,the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,"food,_wine_&_nightlife",98.0,0.0019427360980262503
467,1080,niagara_falls_domed_jet-boat_ride,outdoor_activities,79.04,0.0019427360980262503
906,2020,5-hour_small-group_vancouver_bike_tour,walking_&_biking_tours,85.0,0.0019427360980262503
963,2095,jasper_rafting_athabasca_canyon_run,water_sports,93.45,0.0019427360980262503
529,1185,niagara_beach_horseback_ride,outdoor_activities,73.45,0.0019427360980262503
1135,2468,quebec_city_shore_excursion:_half-day_tour_to_montmorency_falls_and_ste-anne-de-beaupré,shore_excursions,57.5,0.001939810290649705
229,485,winter_wine_tour_from_montreal_with_exclusive_winery_access,day_trips_&_excursions,97.73,0.001939810290649705
156,318,beyond_the_bagel:_montreal_jewish_food_walking_tour,cultural_&_theme_tours,85.0,0.0019368844832731592
1436,3438,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,recommended_experiences,69.57,0.0019339586758966138
1212,2707,sunset_e-bike_adventure_w/wine_&_cheese,luxury_&_special_occasions,99.0,0.0019339586758966138
1532,3553,3.5-hour_sunwapta_river_rafting_adventure_in_jasper,recommended_experiences,103.95,0.0019339586758966138
386,835,horse-drawn_sleigh_ride_in_banff,holiday_&_seasonal_tours,39.9,0.0019339586758966138
816,1780,shared_transfer:_jasper_to_edmonton_airport_or_edmonton_mall,transfers_&_ground_transport,93.45,0.0019339586758966138
1453,3461,victoria_whale_watching_tour_by_zodiac,recommended_experiences,114.45,0.0019339586758966138
1513,3529,kicking_horse_river_rafting_family_adventure_including_bbq_lunch,recommended_experiences,81.9,0.001931032868520068
1414,3414,green_gables_shore_tour_from_charlottetown,recommended_experiences,73.6,0.0019281070611435226
511,1145,victoria_classic_adventure_course,outdoor_activities,41.99,0.0019281070611435226
204,418,mountain_lakes_and_waterfalls_day_trip_from_banff,day_trips_&_excursions,183.75,0.0019281070611435226
